Id,EssayText,Score1,Score2
26526,"black :: Black (darker) colored paint will absorb the energy from the light source (lamp) and keep it heated up inside the dog house. Like the ""Air Temperature"" experiment, the black lid color, had 54(DEG)C while the white lid color had a 42 (DEG)C, proving that the darker the color there is, the more heat is absorbed, keeping it more warm.",2,2
26527,dark gray :: Dark grey would be the best color for them to make the dog house because the air temperature wouldn't be too hot or to o cold for the dog. Also the temperature stayed the same for all the tria ls which means that it won't change no matter how hot the weather may be.,1,1
26529,white ::  it would affect the doghouse by it would stay cool in there. In the experamint white had the lowest temputure,2,2
26530,dark gray ::  not a lot just a agents the sun,0,0
26531,"white ::  It will make it warm inside the doghouse beca use the light did not penetrate it alot, so the thermometer did not go as high",1,1
26532,dark gray :: it will keep it a nice temperature not too wa rm and not too cold,1,1
26533,white :: It wont be as hot for the dog.,0,0
26534,white :: i think white because it would keep the most heat out,0,0
26535,black :: the color black would effect the doghouse bec ause the sun is attracted to the color black.also in the data table the color black has the highest results on the temperture.,1,1
26536,"dark gray :: This color will allow the doghouse to be reli tively warm in the winter yet cool enough in the summer to keep the dog c omfterble. The average temperature of the Dark Gray lid was 48(DEG)C, 5(DEG) C cooler than the average temperature for the hottest lid, which was the Black lid, and therefore shows that the doghouse will be able to sustain a comt erble temperature.",2,2
26537,"white :: the dog house should be white because the col or white, deflects the heat waves so the inside of the dog house would be cooler. If the dog house was painted black, it would absorb more heat wa ves and then the dog house would get hotter.",2,2
26538,light gray ::  It will make the dog house warmer in the wint er but will not make it too warm in the summer.,1,1
26539,"white :: Paint the doghouse white if where you live is hot, because black attracts too much heat. Paint the doghouse black if y ou live somewhere cold because the heat can't affect that.",1,1
26541,white :: i picked the white color because the affect o f white color paint makes the temperature for the dog house to be alot mo re cooler so if the dog house is white the dog's temperature will be alot more cooler than the other colors their is,1,1
26542,black :: the color might afferct the doghouse because mybe the dog dasent like the color they put on the dogs house or myebe is to dark or to briet for the dog. and calculate and rec ord the average air temperature for each lid color .,0,0
26545,"white :: The color white might affect the doghouse by keeping it cooler because the black had an average of 53(DEG) C. The dar k gray had an average temperature of 48(DEG) C, and the light gray had a n average temperature of 45(DEG) C. Finally, the white had an average te mperature of 42(DEG) C. So the black jar had the highest temperature (da rkest color) and the white had the lowest temperature (brightest color). So inside the doghouse will be less warm if you put on the white paint",2,2
26546,black :: The color black might affect the dog house be cause black is the drakest color out of the's four colors.,0,0
26547,white :: It should be white beacuse if its a dark color it would attract motre energy/heat.,1,1
26548,black ::  the black is going to make it a lot warmer in side the dog house,1,1
26549,white :: white because it will not tack or exorb the h eat.,1,1
26550,black ::  It might affect the doghouse because its a dark color and it will be darker and hotter in the doghouse sence dark colors absorb more engery.,1,1
26551,black :: This color paint (Black) will attract more he at to the inside of the dog house. We know this because the averge of hea t in side the jar on Bradi and Jerry exsperiment was 54(DEG) C for black paint and 42(DEG) C for the white paint. So you can see that if you wer e wanting to keep the inside of the doghouse warm you would want to paint it black.,2,2
26552,black :: The color black might affect the inside of th e doghouse because if the color of the house is darker it will increase t he temp of the house inside,1,1
26553,black ::  it will make the temperature inside of the do ghouse hotter.,1,1
26554,"white :: Painting the doghouse white will make it so t hat the temperature inside will be cooler, because as tests show, white c ompared to black can have a temperature difference of 12 degrees celsius.",2,2
26555,white ::  The white color may affect the dog house by making it more cooler than solid colors because it reflects the light insted of absorbing more light energy caused form the sun.,1,1
26556,white :: white reflect the light. when you use white c olor temperature will lower than when you use dark color. In the expieren ce when you use white the temperature was42(DEG)C but when you use black the temperature was 53(DEG)C. When you use white color temperature was 9(DEG)C lower than when you use dark color.,2,2
26558,dark gray ::  During each trial it stayed 48(DEG)C Which i snt to hot or cold. It might affect it buy whether its snowing or really cold outside he wont freeze because the color is trying to attract some k ind of heat. For when its hot It would attract some sunlight though but n ot as much as black. So its fairly compfortable for a dog.,2,2
26559,black :: black would be the best color to use so that the dog will stay warm. the average tempature using black was 53.25(DEG) C,1,1
26560,black :: Painting The Doghouse Black Will Result In Th e Temperature Inside To Be Higher. The Darker The Color Is On The Outside Will Absorb More Heat Energy Into The Doghouse. This Will Help Because I t Will Keep The Dog Warmer.,1,1
26561,black :: It would affect the doghouse because the colo r black is going to make the doghouse hotter.,1,1
26562,"light gray :: This color might affect the inside of the dog house because the result in the experiment was that the lighter the color the lower temperature. I chose light gray because on sunny days when the dog need shade or cooling off it can just go into the doghouse where it will be the perfect temperature; cold, but not freezing.",2,2
26563,black :: the color that i chose that may effect the in side of the dog house because from heat it will give the dog shade for th e dog house. from the expirement it shows when they put th e dark black lid on top of the gar it hows that the temerature decreases after they put the thermometer in the glass gar.,0,0
26565,white :: it would be the best because it would keep th e dog cool because what had the lowest average temperature,2,2
26566,white :: the white absorbs less heat and keeps cooler,1,1
26567,"white ::  white will keep the doghouse cooler, because it will be only 42(DEG)c inside, then if Brandi and Jerry were to use black it would be 54(DEG)c inside of the doghouse because black absobes light, and white reflects the light so the heat doesnt go inside of the doghouse.",2,2
26568,light gray :: light gray because it wouldn't be that hot in the summer time and in would not be that cold. becaue in the results the average for light grey was 45(DEG).and that in perfect tempature,2,2
26569,"light gray :: I chose the light gray because on average it was 45(DEG)C, so it wouldn't be too hot o too cold for the dog.",1,1
26570,"white ::  The lighter the color is, the more light ener gy it reflects. If most of the light energy is reflected, the less hotter it will be inside the doghouse or whatever you're painting.",1,1
26571,white :: The color of the dog house affected the temperature inside.,0,0
26574,black :: it would increase the temerature more than an y colors selected.,1,1
26575,black :: black,0,0
26576,white :: i think they should go with white so the dog house doesnt get to hot because the black paints number was 53 for the av erage and the litest color whites average was 42 so i think that the colo r that would be best for the dog house would be white beacuse it re flects less heat from the other three colors which were black dark gre li ght grey and white.,2,2
26577,white :: it would keep the inside of the doghouse cool er,1,1
26580,"black :: because black is a dark color and it will atr ackt te sun, so then the tempeture is going to change",0,0
26581,"light gray ::  They don't want it to be too cold, but not to o hot either. A light gray dog house won't be too cold for the dog, but a lso not too hot because it'll just warm the dog house up 11(DEG)C. That isn't too much, so the dog won't suffocate, but it won't freeze to death either.",1,1
26583,"black ::  The average temperature inside the glass jar with a black lid was 53(DEG)C. With a dark gray lid, the average tempera ture was 48(DEG)C. With a light gray lid, the average temperature was 45 (DEG)C. With a white lid, the average temperature was 42(DEG)C. The sta rting temperature was 24(DEG)C, so the average temperature for the black lid raised the starting temperature by 29(DEG)C. The average temperatur e for the black lid also kept the glass jar 11(DEG) warmer than the whit e lid. Therefore to keep the inside of the doghouse warm, and also to kee p the dog warm in cold temperatures, black would be the best color, becau se it had the highest average temperature inside the glass jar.",2,2
26584,"light gray :: I believe that the Light Gray color would be optimal for the doghouse. It would keep the temperature inside to a pleas ant level, not too hot or cold. The average temperature of the jar with t he Light Gray lid after ten minutes was 45(DEG) C.",1,1
26585,"light gray :: Light gray will affect the doghouse because, based on the data the light gray color was the second coolest at an avera ge of 45(DEG). This will help because during the summer when it is hot, it will keep the doghouse cooler. But, it will also help during the winte r and keep the dog house warmer.",2,2
26586,"light gray :: This color would be the best for the doghouse because if you were to use black, the dog would get really hot because t he darker the color the more energy it will attract and make it hotter. I f you use white then it doesn't get as much energy so the dog may get col d because the lighter the color the less energy you will attract. light g ray is inbetween so it will attract some energy but not to much.",1,1
26587,"white :: the color white may affect the doghouse in a better way than the other three colors because according to the dat a table the lid color black, dark gray, light gray, all had higher air te mperatures. the color white had the lowest average air temperature inside the jar. therefore, white would be a better color for the doghouse becau se the air temperature inside of the doghouse would be less than the othe r three colors.",2,2
26588,black :: the color will increase the air tempeature in side the dog house.,1,1
26589,white :: this would affect the dog house because in th e summer the dog would stay cool and not get hot but in the winter it cou ldnt get colder than if the dog house was black,1,1
26590,white ::  the inside would be cooler because dark color s absorb heat and white refects it,1,1
26591,white :: White will keep the doghouse more chill than black or dark gray cause of their hot temps..when white has a temp of 42 degrees celcius..keeping the doghouse nice and cold..,2,2
26592,white ::  I think the color for the doghouse should be the color white because it doesnt attract heat and if we were to choose the black color inside the doghouse it would be hot .The black color's average is 53 and the white colors average is 42.,1,1
26593,black :: becouse the dog house would look filthy,0,0
26594,"black :: Black will affect the dog house and make it h otter, because black atracts the sun",1,1
26595,dark gray ::  dark grey because their all 48in all differen t procdures,0,0
26600,"black ::  the color black will make a higher temperature in the dog house then dark gray light gray, or white because darker colors absorb more energy. this is supported by the data of the ex periment hot lamp. the average temperature inside the glass jar after 10 minutes for the black lid was 53 degrees celsuis, the average temperature for the dark gray lid inside the glass jar was 48 degrees celsuis, the a verage temperature for the light gray lid inside the glass jar after 10 m inutes was 45 degrees celsuis, and the average temperature inside the gla ss jar after 10 minutes for the white lid was 42 degrees celsuis. this da ta shows proof that darker colors will increase the temperature in the do g house.",2,2
26603,"black ::  By using black for the color of the dog house , the inside of the house will be warmer than the other colors, because d arker colors absorb more heat. According to Brandi and Jerry's chart it i s true, because after 10 minutes the black lit had the warmest air inside the jar.",2,2
26605,black ::  It will make the doghouse warmer inside which would be good for the winter time so the dog isnt cold and miserable.,1,1
26606,white ::  the color will affect the dog house because i t will make it alot cooler in the dog house when the sun is out and it wi ll look better(:,1,1
26607,white ::  they paint the color whit because it at tracts less sun light.,0,0
26608,white ::  white paint color because that way the dog wo nt be hot instead it would be cool,1,1
26609,black :: it wil heat the dog house up more than the ot her colors.,1,1
26610,light gray ::  eeee,0,0
26611,"black :: If the doghouse is black, it will absorb more energy then the other colors. This is apparent in the test, where the st arting temperature for the glass jar was 24(DEG) C, and the black jar we nt up to 53(DEG) C, while the white jar only went up to 42(DEG) C.",1,1
26612,light gray :: It will make it slighty cooler than hot. It w ill affect the dog house as making the dog house warm on cold days and not to hot on hot days.,1,1
26613,white ::  That color would allow the doghouse to be coo ler and not so hot and stuffy.,1,1
26614,white :: white because it dosnt obsorb as much heat as dark lids.,1,1
26615,"light gray :: The color of light gray might affect the dog house by keeping it the right temprature (not too cold or too hot) becaus e the darker the color the hotter it gets and the lighter the color the c ooler it gets, according too the data in which i got the information.",2,2
26616,white :: the wite color will make the dog house cooler so it wont be hot and stuffy.,1,1
26617,black :: If you had a dog house black then all the the rmal enegy will go to it and be warmer for your dog. Inside the dog house would be warm for your dog to live in. As it shows in the data black was with the highest temperture.,1,1
26618,white :: if the dog house was painted black and was exposed to the sun for to long it would get to ht.now if it was painted white the house wont get to hot,1,1
26619,dark gray :: dark gray because the temperature wont be to hot or to cold it would be just the right temperature for the dog.,1,1
26620,light gray ::  The light gray only attracts 45 degrees celci us and that is pretty warm. During the winter the dog won't freeze and du ring the summer it won't sweat a lot.,1,1
26621,dark gray :: The color will affect the dog house by keepin g it warm in winter and not so hot in summer.,1,1
26622,white :: white because if not you could over heat the dog yu want to keep it cool,1,1
26623,"white ::  A white paint on the dog house might work the best for summer and according to the data table, the white color's avera ge temperature was the lowest so it will be good for days when it's hot.",2,2
26624,white :: white so it doesnt get hot in there when its summer. cause darker colors attract heat,0,0
26625,"light gray :: This color might affect the doghouse because when the weather is warm outside the doghouse will stay cool but also be a bit warm. Also, when the weather is cold outside the doghouse wil l be warm but aslo a bit cool. I know this because when the light g ray lid was used on the jar the temperature inside the jar was average an d stayed cool. However the lid was also a bit warm. The lowes t temperature inside the glass jar with the light gray lid on was 44(DEG)C while the highest was 46(DEG)C which, if this is the sa me with the doghouse will make the doghouse feel like a great temperature .",2,2
26626,white ::  it would make it cooler inside because white reflects the sun rays and black absorbs them.,1,1
26627,"black ::  The darker the color, the warmer it will be i nside of the doghouse becuase darker colors absorb more energy.",1,1
26628,light gray :: The best color to paint a doghouse would be l ight gray because according to the selection light gray was cooler than b lack by 8(DEG) and it was 3(DEG) hotter than white which would allow th e dog to be cooler in the summer but still warm in the winter,2,2
26629,black :: the inside of the doghouse would be much warm er inside the doghouse then the other colors. the black attracts more hea t.,1,1
26630,"white :: White paint would be best because it would ke ep the interior of the dog house cool. The white lid had an average of 42 (DEG) C while the black lid got up to 53(DEG) C. Unless you want your d og to be too hot in his or her doghouse, I suggest you paint it white. Al so, white looks much better on houses than black, dark grey, or light gre y.",2,2
26631,dark gray ::  the dark gray might effect the iside by the temputer because the starting temputer in the exsperiment was 24 degrees and it ended up being 48 degrees each time,1,1
26632,light gray :: Using a light gray paint on a dog house will help keep it warm inside on cold days and cool inside on warm days so the dog is always comfortable. I would pick light gray for the color because it had an average temperature of 45(DEG)C inside the glass jar and that is a nice even temperature for cold and warm days.,2,2
26633,"black :: They should paint the dog house black because that on avergage had the highest temperature of 53(DEG)C. Which was 5(DEG) C higher than the second warmest roof color of Dark Gray and 11(DEG)C higher t han the coldest roof color, white.",1,1
26634,dark gray :: it wont be too hot or too cold.,1,1
26636,"dark gray :: The white paint would reflect all of the ligh t rays, therefore keeping the dog house cooler for the dog to escape the heat. The black lid had an average of 53(DEG) C air temperature in side the jar after 10 minutes, but the white lid had and average of 42(DEG) C air temperature inside the jar, after 10 minutes. This is a difference of 11 (DEG) C. The white dog house would keep a dog cooler than any other colo r of paint.",2,2
26637,"white ::  The color White will affect the dog house, by in the summer when it is hotter outside the white wont absorbe to much h eat, keeping the dog house cooler. The average temperature for the Whute lip was 42 (the coolest temperater) And the average for black was 53 (the highest) the lower the number the cooler it is. White would be the best choice for the doghouse.",2,2
26638,black ::  Black is the best color because it increases the air temperature so the dog won't be cold.,1,1
26639,"light gray :: Using Light Gray would keep the tempurature a t an even or equal rate. If it was cold, it wouldn't keep it as warm, but not super cold either. If it was hot outside, the dog house would keep s orta cool, but not extremely hot either. The average of Black is a high a t 53 degrees. which is super hot. Then White would be too cold at an aver age temp at 42 degrees.",2,2
26640,white :: The white paint will keep the dog house warm in the winter but won't be too hot in the summer. The average temperture of the white lid was 42(DEG)C. This way the dog will be comfortable in the house with the white paint color.,0,0
26641,"light gray :: Light gray might affect the doghouse because it will absorb enery, making the inside warm for the dog. Since the color doesn't absorb all of the energy, the doghouse will still be cool compar ed to having the paint black and keeping all of the energy in. Light gray paint will absorb only a certain amount of energy.",1,1
26642,black :: white because it was less heat in 10min. Also the temputers only got to around 40- 45(DEG),1,1
26643,light gray :: Light gray because it would keep the dog hous e warm and still a little bit cool for the dogs temperature. The temperat ure stays to an average of 45(DEG) C.,1,1
26645,black ::  in the summer it can make the inside of the d og house hot.,1,1
26646,white :: dark colors will seem confusing just keep it white,0,0
26647,"white ::  Brandi and Jerry should design a doghouse wit h the color white, because the white lid's average air temperature i n the jar was only 42(DEG) C, the lowest temperature of all the lids. Th is would make the doghouse have a lower temperature when exposed to light , to keep the dog cooler. As you can see the average air temperature in the jar for the white lid was only 42(DEG) C as compared to the black lid which had an average of 53(DEG)C. This is an increase in 11(DEG) C a clear in crease of air temperature in the jar from the white to the black lid, and therefore showing that with the white paint the air temperature within t he doghouse when exposed to light will be the lowest compared to all othe r paint colors tested.",2,2
26649,"white :: By painting the doghouse white, the temperatu re in the doghouse will not be that high. according to the experiment, us ing a white lid will keep the temperature inside the jar low. so by paint ing the doghouse white, the temperature in the doghouse will stay low.",2,2
26650,dark gray ::  This color will absorb enough energy to where the air temperture is comfortable and not very cold or very hot.,1,1
26651,white ::  The best color for the doghouse will be white because of the results both Brandi and Jerry did white seem to be the color that is way more cooler than any other colors by this I mean in average tempeture for the color white was 42(DEG) C which means that the dog will feel freash being inside the doghouse every day it not to cold but not to warm either.,1,1
26653,"light gray :: Brandi and Jerry should paint their dog house light gray because it won't absorb as much heat/energy as the darker colors. In the data is shows that the black lid got the hottest (53(DEG) C) , while the light gray lid only reached 45(DEG) C. It will still collect heat to keep the doghouse warm but not as much as the darker colors.",2,2
26654,light gray ::  light gray is a good color because it will ke ep the inside of the dog house not soo hott and not soo cold it will keep it warm.When the sun hits the god house it will not make it really hot a s it would if it were black or dark gray.,1,1
26655,black :: i chouse black becase black makes it hoter nd that will affect the doghouse by making it hotter....in the expiriment i t showed that black is hotter.,2,2
26656,white :: It won't effect it at all becuase white don't asorb to much energy and won't cuase any heat like black will,0,0
26657,black :: if they use the darkest color available then it absorbs the heat energy better so that when the dog uses the dog house it will be warm.,1,1
26658,"white :: The paint color that they should use is white . This is because the average temperature of the white lid was 42(DEG), while the average temperatures for the other colors were 45, 48, and 53(DEG) . This shows that the white lid was 11(DEG) degrees color on average than the black lid. Therefore, the dog would stay cooler and more comfortable in t he white house, wheras he could become too hot in the black one.",2,2
26661,black :: It would make the doghouse warmer.,1,1
26662,light gray :: the doghouse would not get too hot,1,1
26663,light gray ::  You dont want the dog to hot so make it so it will be cooler inside. It will be about 45(DEG)C,0,0
26664,white ::  white will keep the dog cool in the summer. s o the dog house wont be super hot it will be cool enough to be in comfurt ably for the dog.in the winter it will just be a normal temperature.,1,1
26665,white :: white because it holds the least amount of he at.,1,1
26666,"light gray :: Well ,I pick Light gray because I wouldnt wan t too much energy in my dogs house if i had to pick a color . Most dogs g oes in their house soo they can either cool off or to relax .",0,0
26668,dark gray :: The light grey color of the dog house would m ake it nuetral inside because it stayed the same throughout each experime nt.,0,0
26669,black :: The sun absorbs more energy in the color. Mak ing the inside of the doghouse hot &amp; warm.,1,1
26670,dark gray :: i think it should be dark gray becuase when i ts summer the color will absorb heat so he cant say nice and warm and coo l at the same time..,1,1
26671,"black :: if they painted the doghouse black, then it w ill be hotter inside the doghouse because the darker the color the more heat it will absorb. example: the black lid created the hottest air temperature in the jar.",2,2
26672,white :: The best color to paint a doghouse is white because white keeps the doghouse less warmer,1,1
26673,black :: a black doghouse will hold in heat so the dog wont get cold. a white dog house will make it colder than all of the oth er colors.,1,1
26674,white :: the darker the color is the hotter it will be inside. the lighter the color is it will not be as no t inside.,1,1
26675,"white :: The color white will effect the inside of the doghouse because it will keep it cooler in the summer when it hot. For example, when the white lid was placed under the lamp it heated up to abou t 42(DEG)C but when the black lid was placed under the lamp it heated up to about 53(DEG)C.",2,2
26676,"white :: white will, attract less heat. i say this bec ause, it had the lowest average of 42(DEG) thats 1(DEG) less than gray, 6(DEG) less that dark grey, and 11(DEG) less than black.",2,2
26677,light gray ::  well if the color is to dark then the doghous e would be to hot so use a color the might not make the dohouse to,1,1
26679,"dark gray :: Brandi and Jerry should pant their doghouse d ark gray. I think they should paint the doghouse dark g ray because in the experiment Hot Lamp the average of the averages in tha t experiment was 57, and the closest temperature of the averages in that experiment is the dark gray lid.",0,0
26680,white :: because in the graph is says the average is 4 2 and thats why i picked white cause different chemical.,0,0
26681,white ::  The color white will affect the dog house by changing the temperature and making it much cooler in the dog house . In the experiment it showed that the color white was much colder thanth e othercolors they testedit was an average of 42 when black was 53C,2,2
26682,black ::  The color will keep the doghouse temperature warmer. The black color will absorb the heat of the day and keep the dogh ouse warm at night.,1,1
26683,white :: White would be the best because then the dog would not get too hot.,1,1
26684,black :: The color Black would increase air temperatur e inside the doghouse. This is modeled in the experiment because when the lid on the jar was black it had an average inside air temperature of 53(DEG) C and when the Lid color was White the air temperature inside was only an avera ge of 42(DEG)C. So this shows that when the color black is used instead of white you will have an average air temperature increase of 11(DEG)C.,2,2
26685,"black :: In the expirement, the jar with the black lid was on average 53(DEG)C after being exposed to the lamp for ten minuets . The dark grey lid was only 48(DEG)C, 5(DEG)C less than that of the bl ack lid. The jar with a white lid was only 42(DEG)C, 11(DEG)C less than the jar with the black lid. To warm up the dog house by just the sunligh t Brandi and Jerry should paint the dog house black to increase the tempe rature within the dog house. Compared to the results with the jars, the b lack paint would absord the sunlight and warm up the dog house more than painting it white as with the jars expirement, the black lid warmed up th e jar 11(DEG)C more than the jar with the white lid.",2,2
26686,"white :: I would choose white because, white does not absorb a lot of light so there for, when iit is hot outside your dog will not get to hot inside of its doghouse. I choose the color white because in the experiment it shows that the average temperature for the white lid was 42 and for the Black lid it was 53. that is an 11(DEG)c difference between the two colors. So for a dog house I highly considered it being w hite.",2,2
26687,light gray :: The light gray will make the dogs house not t oo cold and not too hot for the dog. The average tempature would probably be around 40-50(DEG) because the light gray lid on the jar had an avera ge 45(DEG) C but a dog house is a different size from a jar so the tempa ture will vary a little.,2,2
26688,white ::  The best color for the dog house is white. This is because acording to Brandies and Jerrys experiment the white dog house gives the least amount of heat into the dog house. For the Black dog house the average temperature would be 53(DEG)C for the Dark Grey dog house the average temperature would be 48(DEG)C for the Light Grey dog house the teperature would be 45(DEG)C and the White dog house would have a temerature 42(DEG)C. Acording to this data the best color for a dog house would be white.,2,2
26689,white :: If the dark the color the hotter it gets why not choose white to keep the dog nice and cool in some ways.,1,1
26690,white :: White is the best color for the dog house bec ause darker colors absorb more heat when its warm or hot out. But white r eflects all of that heat energy,0,0
26692,"dark gray :: That color (dark gray) might affect the dog h ouse by absorbing heat cause it is a dark color,but not as dark black,so it won't absorb so munch heat.",1,1
26693,white :: The best paint color for the dog house is whi te because the white color for the lid does not get as hot as the other c olor so itt wont be really hot inside the dog house. Acording to the Air Temperature BLACK average was 53 C(DEG) DARK GRAY average 48 C(DEG) LIG HT GRAY average 45 C(DEG) And the WHITE average 42 C(DEG),2,2
26694,white :: i picked white because it will make the dog h ouse colder even when the sun hits it,1,1
26695,"white ::  I would choose to paint the dog house white. The reason that I would paint the dog house white is because the inside o f the dog house would then be cooler, rather than if you were painting it black. The average air temperture when using white after 10 mintues was 42(DEG)C rather then when using black after 10 minutes it was 53(DEG)C . This has an overwhelming difference of 11(DEG)C after JUST 10 minutes",2,2
26696,"black ::  This color (black) will help the dog house stay/become warmer. Since the dog house is outside, and for the most part its pretty cold outside, the dog house should be black, so that the dog who lives in the dog house can stay warm. Black will do this the most because it absorbs energy better. After the 10 minutes, in the experiment, black was the darkest color and had an average temperature of 53 degrees Celcius. After the 10 minutes, in the experiment, white was the lightest color and had an average temperature of 42 degrees Celcius. So this proves that the darker the color, the more energy it will absorb, making the object warmer.",2,2
26697,black :: the color will keep the dog house cooler in t he hot sumer,0,0
26698,dark gray ::  dark gray because it will attrac enough heat to keep it warm in the dog house.,1,1
26699,white :: I pick this color because its so bright.,0,0
26700,"dark gray ::  The color wuld keep the dog house at a even t empature but it wouldnt really matter because its not a closed system. th e jar had a lid so it left in heat ,but a dog house would let the heat ou t so the dog house is a open system.",0,0
26701,"white :: The tempreture inside the white doghouse will be much cooler then the air tempreture outside. Because in the experimen t, the results from all the testing showed that the white colored lid was much cooler the the rest of the colors used, so it would be more reasona ble to use the white colored paint to paint the doghouse.",2,2
26702,light gray :: it will keep it warm in the winter but in the summer it would keep it cool because it is a light gray,1,1
26703,"black :: If they choose to paint the dog house black, it will affect it by absorbing more heat energy. In the investigation, th e average temperature for the black lid was 53(DEG)C versus the white wh ich had an average of 42(DEG)C. Therefore, if Brandi and Jerry paint t he dog house black, it will absorb more heat energy than the other colors .",2,2
26704,"light gray ::  The best paint color for the dog house would be light grey. This because the light grey would keep the dog house not a s hot during like the summer, and warm enough during the winter. From Bra ndi and Jerry's previous experiment, you can see with darker colors on th e lids like black and dark grey it made the jar temperature hotter so if you used it on the dog house it would make it too warm inside. With the l ight grey it would be not to hot or cold. Another choice would be the whi te but that might make the dog house to cold in the winter, so light grey is the best choice.",2,2
26705,white ::  it asorb less heat,1,1
26706,"black :: the color would keep the dog house warmer bec use the average was 53 minutes after the light was turned off, so the dog would stay warmer compared to white which was only and average of 42 min utes after the light turned off.",1,1
26707,"light gray :: Light gray would be the best color for the do ghouse because it would not be too hot or too cold because in the expiram ent, the jar with light gray lid had an average temperature of 45(DEG)C after 10 minutes under the heat lamp which was not as cold as the white l id (42(DEG)C) and the light grey lid did not have as hot of an average a ir temperature after 10 minutes under the heat lamp as the dark gray lid (48(DEG)C) or the black lid which was 53(DEG)C. With the light grey roo f, the dog would not get too hot or too cold in it's doghouse.",2,2
26708,"white ::  It was the lid color that had the coolest tem perature. It was 42(DEG)C, 43(DEG)C, 41(DEG)C, and 42(DEG)C.",2,2
26709,"black :: The color black, might affect the inside of t he doghouse because the color black absorbs more energy compared to the o ther colors. I think this because in the data from the experiment, the av erage air temperature inside the glass jar after ten minutes for the lid color black was 53(DEG)C. The Dark gray lid colors average air temperatu re inside the glass jar after ten minutes was 48(DEG)C, the air temperat ure for light gray was 45(DEG)C, and the average air temperature for the lid color white was 42(DEG)C. Overall, the conclusion you could draw fr om that data is that the lid color black did absorb more energy than the other colors. In the experiment the black lid had a difference in average s from the coldest air temperature (the white lid) by 11(DEG)C.",2,2
26710,light gray :: maybe something else was alredy that color,0,0
26713,white :: That color will effect the doghouse because t he doghouse will not be hot in the summer it will stay cool in the there.,1,1
26714,black ::  black if you live in a cold place and want th e dog house to stay warm.,1,1
26716,black ::  In the summer the dog house will be hot but in the winter the dog house will be warmer becuse black attracts heat.,1,1
26717,"white ::  i choose white because if it was black,dark g ray, or light gray it will get hoter because of the density of hot ness.",1,1
26719,black :: the color might affect the dog house because it is a dark color.....,0,0
26721,black :: Black would be a good because it is a dark co lor and dark colors absorbe heat so when the dog house is made it will be warm for the dog.,1,1
26722,white :: white,0,0
26723,dark gray ::  Dark gray would be the best for the lids to m ake it sleeping light,0,0
26724,"light gray ::  light gray is not too cold but not too hot . Remember , most dogs have alot of hair on their bodys to keep them warm. &amp; so you dont want a dog house that gets too hot , like the black dog house , cause the sun obsorbs in darker colors. If a dog gets too col d in the dog house , provide blankets , food , &amp; water . For a health y envoirment. Also , if you see its a nice day outside , let the dog play aroud dont make it get cooped up inside .",1,1
26725,"white :: If you painted the dog house white, it would keep the dog cooler than if you were to paint the dog house black because the color black attracts heat more than the color white does, so if you painted it black, the dog would be really warm.",1,1
26727,"light gray :: You'd probably want a light gray so that in t he summer the house is cool, and in the winter its warm",1,1
26728,dark gray :: it wwould make the dog house a good temperatu re,0,0
26729,"light gray :: Light gray doesnt wont make the dog house, to o hot or too cold. The dog house would be both warm and cool down.",1,1
26730,dark gray ::  Dark gray is best because the temperature sta ys the same,0,0
26732,dark gray :: I would say dark gray because if it was cold it would keep the doghouse warm and if it was hot the doghouse wold be wa rm inside.,1,1
26734,"light gray ::  Brandi and Jerry should paint the doghouse li ght grey, because light grey absorbs more heat than white, but it absorbs less heat than black and dark grey. Light gray would be perfect, because during the summer, the light gray would absorb some heat but not alot, s o the doghouse would'nt be too warm. During the winter, the light gray wo uld absorb some heat so that the doghouse wont be too cold during the win ter. I know this because in the experiment that Brandi and Jerry did (whe re they found out how the color of an object affects its temperature) the y found that the average temperature of the glass jar with the black lid after 10 minutes was 53(DEG)C. The average temperature of the glass jar with the dark gray lid after 10 minutes was 48(DEG)C. The average temper ature of the glass jar with the light gray lid after 10 minutes was 45(DEG) C. Finnaly, the average temperature of the glass jar with the white lid after 1 0 minutes was 42(DEG)C. This shows that light gray absorbs some heat, bu t not alot, so Light gray would be the perfect color for a doghouse.",2,2
26735,"white :: If the color white is used on the dog house, it would reflect the suns light causing the inside of the dog house to be cooler than if it was painted with a darker colored paint.",1,1
26736,white :: white would best fit the dog house because it helps the house cooled down then the dog woulnt be so hot or warm.,1,1
26737,dark gray ::  The dark gray would be better for the dog hou se because its not to hot but not to cold. The black would be to ho t becuse the average was 53(DEG)c but the light gray and white are to cold with the light gray's average at 45(DEG)c and white at 42 (DEG)c. So in this case the dark gray is the right color fot the dog house with the average of 48(DEG)c.,2,2
26738,black :: how hot it will get,0,0
26740,"white :: They Should Paint the Dog house White. If The Dog House Was whiteAnd It was a sunny day, then the dog would be hot.(do gs cant sweat.)",0,0
26741,"black :: Black will be a good color for the dog house because it attracts heat and it will kep the dog warm in its dog house. T he average temperature for the color black is 53 degrees and the average temperature for the lightest color, white, is 42 degrees, though black is better because it is a warmer color and the dog should rather be warm ra ther than cold.",2,2
26742,dark gray ::  it will not make it too hot for the dog or to cold for the dog,1,1
26743,white :: the darker the coler the hotter the air in th e dog house,1,1
26744,white :: White would be a good color for the dog house because it doesn't absorb as much heat as black. This would make it cool er so the dog wouldn't be too hot,1,1
